"candidate_id","candidate_name","mapping_status","identity_resolved","source_object","tissue","assay","platform","evidence_layer","interpretation_scope","feature_id","matched_gene","contrast_type","contrast_category","Timepoint","logFC","CI.L_calculated","CI.R_calculated","p_value","adj_p_value","direction","review_direction","direction_comparison"
"T3_11","Follistatin","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20770","FST","exercise_with_controls","EE-CON","post_15_30_45_min",-0.150218246832525,-0.421171061429548,0.120734567764499,0.275212242922687,0.765148613760643,"down","up","no_detected_change"
"T3_11","Follistatin","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20770","FST","exercise_with_controls","EE-CON","post_10_min",-0.047031724175349,-0.312764388168949,0.218700939818251,0.727151138300474,0.942939154549897,"down","up","no_detected_change"
"T3_11","Follistatin","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20770","FST","Endur_vs_Resist","EE-RE","post_24_hr",0.382892755338234,0.0613374642527802,0.704448046423688,0.0199061063330172,0.440733635529459,"up","up","no_detected_change"
"T3_11","Follistatin","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20770","FST","exercise_with_controls","EE-CON","post_3.5_4_hr",-0.0096315239852105,-0.355557225743619,0.336294177773198,0.956219610637842,0.987573141463521,"down","up","no_detected_change"
"T3_12","GDF15","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20251","GDF15","Endur_vs_Resist","EE-RE","post_24_hr",-0.090083838298158,-0.492568321651345,0.312400645055029,0.659139612538174,0.906154145553707,"down","up","no_detected_change"
"T3_12","GDF15","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20251","GDF15","exercise_with_controls","RE-CON","post_24_hr",0.217184332609633,-0.18491476056501,0.619283425784277,0.287779179873143,0.62264223955404,"up","up","no_detected_change"
"T3_12","GDF15","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20251","GDF15","exercise_with_controls","EE-CON","post_10_min",0.114607238084396,-0.220120256460088,0.449334732628881,0.499912912583088,0.866788262939294,"up","up","no_detected_change"
"T3_12","GDF15","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20251","GDF15","exercise_with_controls","EE-CON","post_15_30_45_min",-0.0250453663231604,-0.366268163557087,0.316177430910766,0.884933415127063,0.971494228208209,"down","up","no_detected_change"
"T3_12","GDF15","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20251","GDF15","Endur_vs_Resist","EE-RE","post_10_min",0.138032592399013,-0.170844305034413,0.44690948983244,0.378823378158027,0.72148569718023,"up","up","no_detected_change"
"T3_12","GDF15","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20251","GDF15","exercise_with_controls","RE-CON","post_15_30_45_min",-0.100480555555555,-0.414223616606471,0.213262505495361,0.527980327023187,0.764025790500921,"down","up","no_detected_change"
"T3_12","GDF15","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20251","GDF15","exercise_with_controls","EE-CON","post_24_hr",0.127100494311475,-0.281631097359596,0.535832085982547,0.540060889853609,0.986437074865836,"up","up","no_detected_change"
"T3_12","GDF15","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20251","GDF15","exercise_with_controls","EE-CON","during_20_min",0.15304295237011,-0.181684542174351,0.487770446914572,0.367919765819177,0.65187793518558,"up","up","no_detected_change"
"T3_12","GDF15","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20251","GDF15","exercise_with_controls","RE-CON","post_10_min",-0.0234253543146168,-0.342018897467223,0.295168188837989,0.884733549968373,0.967149358809243,"down","up","no_detected_change"
"T3_12","GDF15","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20251","GDF15","exercise_with_controls","EE-CON","post_3.5_4_hr",0.105726146412059,-0.328679413662847,0.540131706486966,0.631462379759147,0.900790454970818,"up","up","no_detected_change"
"T3_12","GDF15","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20251","GDF15","Endur_vs_Resist","EE-RE","post_15_30_45_min",0.0754351892323946,-0.235605095777567,0.386475474242357,0.632633307949753,0.9962271718238,"up","up","no_detected_change"
"T3_12","GDF15","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20251","GDF15","exercise_with_controls","EE-CON","during_40_min",0.359733625546562,0.0172325886000972,0.702234662493028,0.0396550220395438,0.157398224733988,"up","up","no_detected_change"
"T3_12","GDF15","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20251","GDF15","Endur_vs_Resist","EE-RE","post_3.5_4_hr",-0.0963798084773262,-0.515459661317807,0.322700044363154,0.650366178628961,0.988378319957115,"down","up","no_detected_change"
"T3_12","GDF15","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20251","GDF15","exercise_with_controls","RE-CON","post_3.5_4_hr",0.202105954889385,-0.189715542801564,0.593927452580335,0.3099549698454,0.846570751542394,"up","up","no_detected_change"
"T3_13","HSP72","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20718","HSPA1A","exercise_with_controls","EE-CON","during_40_min",0.406449515083253,-0.387567335679134,1.20046636584564,0.313634577827272,0.575912694204965,"up","up","no_detected_change"
"T3_13","HSP72","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20718","HSPA1A","exercise_with_controls","EE-CON","post_15_30_45_min",0.147942450350246,-0.644547452677265,0.940432353377757,0.712887268870395,0.942709406252907,"up","up","no_detected_change"
"T3_13","HSP72","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20718","HSPA1A","exercise_with_controls","EE-CON","post_24_hr",-0.26456428850926,-1.20354194475055,0.674413367732031,0.578835463635451,0.986437074865836,"down","up","no_detected_change"
"T3_13","HSP72","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20718","HSPA1A","exercise_with_controls","RE-CON","post_15_30_45_min",0.346005555555556,-0.38363145373916,1.07564256485027,0.350441508919613,0.651633363700005,"up","up","no_detected_change"
"T3_13","HSP72","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20718","HSPA1A","exercise_with_controls","EE-CON","post_10_min",-0.478037160683802,-1.25582365695174,0.299749335584138,0.226643174663744,0.746868322089593,"down","up","no_detected_change"
"T3_13","HSP72","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20718","HSPA1A","exercise_with_controls","RE-CON","post_3.5_4_hr",0.0915887138085407,-0.806888462394278,0.99006589001136,0.840778558881318,0.987879948536341,"up","up","no_detected_change"
"T3_13","HSP72","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20718","HSPA1A","exercise_with_controls","RE-CON","post_24_hr",0.305760554572869,-0.615314781212888,1.22683589035863,0.513209305018205,0.733044187813147,"up","up","no_detected_change"
"T3_13","HSP72","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20718","HSPA1A","Endur_vs_Resist","EE-RE","post_3.5_4_hr",-0.333928717639139,-1.29341094246268,0.625553507184399,0.493066548281759,0.988378319957115,"down","up","no_detected_change"
"T3_13","HSP72","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20718","HSPA1A","Endur_vs_Resist","EE-RE","post_15_30_45_min",-0.19806310520531,-0.920258581666893,0.524132371256274,0.588876113342709,0.9962271718238,"down","up","no_detected_change"
"T3_13","HSP72","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20718","HSPA1A","exercise_with_controls","EE-CON","during_20_min",0.240037839316199,-0.537748656951782,1.01782433558418,0.543103952620752,0.753141471368083,"up","up","no_detected_change"
"T3_13","HSP72","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20718","HSPA1A","Endur_vs_Resist","EE-RE","post_10_min",-1.01083114631688,-1.72717700049756,-0.294485292136206,0.00596059101799762,0.0849369930652843,"down","up","no_detected_change"
"T3_13","HSP72","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20718","HSPA1A","exercise_with_controls","EE-CON","post_3.5_4_hr",-0.242340003830598,-1.24089231709476,0.756212309433561,0.632523996256855,0.900790454970818,"down","up","no_detected_change"
"T3_13","HSP72","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20718","HSPA1A","Endur_vs_Resist","EE-RE","post_24_hr",-0.57032484308213,-1.48813209906939,0.347482412905135,0.221714758525218,0.679403229215492,"down","up","no_detected_change"
"T3_13","HSP72","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20718","HSPA1A","exercise_with_controls","RE-CON","post_10_min",0.532793985633083,-0.206991890455672,1.27257986172184,0.15690258591343,0.551689737566576,"up","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20101","IL6","Endur_vs_Resist","EE-RE","post_10_min",0.090476933266421,-0.453561963797109,0.634515830329951,0.743006687979118,0.954524457721134,"up","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20101","IL6","exercise_with_controls","EE-CON","post_24_hr",0.274060191979191,-0.445091296509195,0.993211680467577,0.452829798555696,0.986437074865836,"up","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20101","IL6","Endur_vs_Resist","EE-RE","post_15_30_45_min",-0.0887222281287154,-0.636648371958645,0.459203915701214,0.749542749352054,0.9962271718238,"down","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20101","IL6","Endur_vs_Resist","EE-RE","post_24_hr",0.0896226094395647,-0.617843273251924,0.797088492131053,0.802806552649958,0.949563343159425,"up","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20101","IL6","exercise_with_controls","EE-CON","during_40_min",0.178861272172516,-0.424375598009962,0.782098142354994,0.558990863644051,0.73680020608282,"up","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20101","IL6","exercise_with_controls","EE-CON","post_10_min",0.32227350072999,-0.267446122551981,0.911993124011961,0.282083688757282,0.786744953895692,"up","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20101","IL6","exercise_with_controls","RE-CON","post_15_30_45_min",0.303075,-0.249731123083281,0.855881123083281,0.280536370410393,0.599885649890587,"up","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20101","IL6","Endur_vs_Resist","EE-RE","post_3.5_4_hr",0.37121887146248,-0.365822001466455,1.10825974439142,0.321447781447885,0.988378319957115,"up","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20101","IL6","exercise_with_controls","EE-CON","post_15_30_45_min",0.214352771871284,-0.386764492265487,0.815470036008055,0.48229953686953,0.894767619118963,"up","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20101","IL6","exercise_with_controls","RE-CON","post_3.5_4_hr",-0.858868225488269,-1.54807040855468,-0.169666042421859,0.0149068415691741,0.182535648068065,"down","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20101","IL6","exercise_with_controls","RE-CON","post_10_min",0.231796567463569,-0.329443255488705,0.793036390415844,0.415900735861909,0.745045945279803,"up","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20101","IL6","exercise_with_controls","RE-CON","post_24_hr",0.184437582539626,-0.522716665415105,0.891591830494357,0.607254559676531,0.775280583220558,"up","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20101","IL6","exercise_with_controls","EE-CON","post_3.5_4_hr",-0.487649354025789,-1.2520783723866,0.27677966433502,0.209585551184541,0.860169181055597,"down","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20101","IL6","exercise_with_controls","EE-CON","during_20_min",-0.105669356412867,-0.695388979694941,0.484050266869207,0.723888179999203,0.870016582747134,"down","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20563","IL6","exercise_with_controls","EE-CON","post_10_min",0.289940198421018,-0.359549023512271,0.939429420354308,0.379303991708285,0.818760812452684,"up","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20563","IL6","Endur_vs_Resist","EE-RE","post_10_min",0.0437435206377565,-0.555229133114173,0.642716174389686,0.885505047510295,0.989102920001103,"up","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20563","IL6","exercise_with_controls","RE-CON","post_10_min",0.246196677783262,-0.371845632699395,0.864238988265919,0.432625575016897,0.746779202688605,"up","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20563","IL6","exercise_with_controls","EE-CON","during_20_min",-0.0876407539599338,-0.737129975893161,0.561848467973293,0.790205452396175,0.901627508042289,"down","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20563","IL6","exercise_with_controls","RE-CON","post_3.5_4_hr",-0.590928094666031,-1.3482814134133,0.166425224081234,0.125342104946922,0.58811179705228,"down","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20563","IL6","exercise_with_controls","EE-CON","post_3.5_4_hr",-0.533319926005139,-1.37378737274669,0.307147520736411,0.212015530875153,0.860169181055597,"down","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20563","IL6","exercise_with_controls","RE-CON","post_24_hr",-0.0255825995607011,-0.802488506045827,0.751323306924425,0.948242567851614,0.972961418280766,"down","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20563","IL6","Endur_vs_Resist","EE-RE","post_3.5_4_hr",0.0576081686608918,-0.752132526837421,0.867348864159204,0.888466118551908,0.988378319957115,"up","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20563","IL6","Endur_vs_Resist","EE-RE","post_15_30_45_min",-0.10316835798808,-0.70653921039399,0.50020249441783,0.736049012946261,0.9962271718238,"down","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20563","IL6","exercise_with_controls","RE-CON","post_15_30_45_min",0.25058611111111,-0.358335568644234,0.859507790866454,0.417580253146447,0.697515741875376,"up","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20563","IL6","exercise_with_controls","EE-CON","post_24_hr",0.186610419503814,-0.603945863252173,0.9771667022598,0.641782379568665,0.986437074865836,"up","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20563","IL6","Endur_vs_Resist","EE-RE","post_24_hr",0.212193019064515,-0.564479532256286,0.988865570385315,0.590355922828529,0.887747869336261,"up","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20563","IL6","exercise_with_controls","EE-CON","during_40_min",0.373367585752003,-0.290739411281568,1.03747458278557,0.268544545388243,0.533699327931472,"up","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20563","IL6","exercise_with_controls","EE-CON","post_15_30_45_min",0.14741775312303,-0.51455919505959,0.80939470130565,0.660680216949839,0.933519308351035,"up","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20911","IL6","exercise_with_controls","EE-CON","post_24_hr",-0.0512344430789502,-0.773460398847852,0.670991512689951,0.888774758871279,0.990616573813196,"down","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20911","IL6","Endur_vs_Resist","EE-RE","post_10_min",0.157438478730962,-0.389233464067733,0.704110421529657,0.570323815308107,0.876517186867232,"up","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20911","IL6","Endur_vs_Resist","EE-RE","post_24_hr",0.229347232322285,-0.480787642971073,0.939482107615643,0.524598736942346,0.847720035721187,"up","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20911","IL6","exercise_with_controls","EE-CON","post_10_min",0.383223956396468,-0.209426120409808,0.975874033202743,0.203440984130717,0.739140563098894,"up","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20911","IL6","Endur_vs_Resist","EE-RE","post_3.5_4_hr",0.276531451488808,-0.463496289044456,1.01655919202207,0.461687077275449,0.988378319957115,"up","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20911","IL6","exercise_with_controls","EE-CON","during_40_min",0.35010655378678,-0.256036139966126,0.956249247539685,0.255708620254058,0.517627307000001,"up","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20911","IL6","exercise_with_controls","RE-CON","post_15_30_45_min",0.142427777777779,-0.413154900654259,0.698010456209816,0.613349444429824,0.81349712194306,"up","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20911","IL6","exercise_with_controls","RE-CON","post_10_min",0.225785477665506,-0.338215463066376,0.789786418397388,0.430343872022017,0.746779202688605,"up","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20911","IL6","exercise_with_controls","RE-CON","post_24_hr",-0.280581675401235,-0.990597371363552,0.429434020561082,0.436365340525552,0.685021914165435,"down","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20911","IL6","exercise_with_controls","EE-CON","post_3.5_4_hr",-0.601253341975136,-1.36900013596485,0.166493452014577,0.123949073405405,0.840104135438625,"down","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20911","IL6","Endur_vs_Resist","EE-RE","post_15_30_45_min",0.00676415429432131,-0.543853921359596,0.557382229948238,0.980674754796226,0.9962271718238,"up","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20911","IL6","exercise_with_controls","EE-CON","during_20_min",0.100901337348849,-0.491748739457627,0.693551414155325,0.73713149670711,0.875536740011714,"up","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20911","IL6","exercise_with_controls","EE-CON","post_15_30_45_min",0.1491919320721,-0.454889742350584,0.753273606494784,0.626396459028522,0.927889075420117,"up","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20911","IL6","exercise_with_controls","RE-CON","post_3.5_4_hr",-0.877784793463944,-1.5698357615709,-0.185733825356987,0.0132386620892448,0.176973435664716,"down","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID21276","IL6","exercise_with_controls","EE-CON","post_3.5_4_hr",-0.415398039839721,-1.11887761654957,0.288081536870126,0.245317771925479,0.860169181055597,"down","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID21276","IL6","exercise_with_controls","EE-CON","during_40_min",0.452793441784712,-0.102080976370346,1.00766785993977,0.109027698372997,0.305925244741658,"up","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID21276","IL6","exercise_with_controls","EE-CON","post_15_30_45_min",0.313118492501761,-0.239741439787953,0.865978424791475,0.265026914917374,0.755931471841525,"up","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID21276","IL6","Endur_vs_Resist","EE-RE","post_15_30_45_min",0.128543492501761,-0.375405198381604,0.632492183385125,0.615136196150802,0.9962271718238,"up","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID21276","IL6","Endur_vs_Resist","EE-RE","post_3.5_4_hr",0.229225045497967,-0.449254481017232,0.907704572013166,0.505651947697879,0.988378319957115,"up","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID21276","IL6","Endur_vs_Resist","EE-RE","post_10_min",0.0959589888366168,-0.404451952796541,0.596369930469774,0.705411846648633,0.942014566453642,"up","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID21276","IL6","exercise_with_controls","EE-CON","post_10_min",0.306739866306066,-0.23561569735501,0.849095429967141,0.265690358506782,0.776260216576367,"up","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID21276","IL6","Endur_vs_Resist","EE-RE","post_24_hr",0.163462337629801,-0.487981950461896,0.814906625721498,0.620962618275858,0.901507773620712,"up","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID21276","IL6","exercise_with_controls","RE-CON","post_24_hr",0.0177478207621788,-0.633228589522584,0.668724231046941,0.957134883477535,0.978868492556116,"up","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID21276","IL6","exercise_with_controls","RE-CON","post_10_min",0.210780877469449,-0.305409123042657,0.726970877981554,0.421192753598519,0.745607262876125,"up","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID21276","IL6","exercise_with_controls","RE-CON","post_15_30_45_min",0.184575000000001,-0.323803954857285,0.692953954857287,0.474401154676064,0.72946310979961,"up","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID21276","IL6","exercise_with_controls","EE-CON","post_24_hr",0.18121015839198,-0.480649194791864,0.843069511575823,0.589502923643134,0.986437074865836,"up","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID21276","IL6","exercise_with_controls","EE-CON","during_20_min",0.125595818687018,-0.416759744974001,0.667951382348037,0.648046965880394,0.826536949282195,"up","up","no_detected_change"
"T3_14","IL-6","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID21276","IL6","exercise_with_controls","RE-CON","post_3.5_4_hr",-0.644623085337688,-1.27901436117611,-0.0102318094992688,0.0464590888758893,0.323172690648602,"down","up","no_detected_change"
"T3_15","IL-7","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20535","IL7","exercise_with_controls","RE-CON","post_24_hr",-0.0707210448918372,-0.775439865249118,0.633997775465444,0.843185046221161,0.915550352870027,"down","up","no_detected_change"
"T3_15","IL-7","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20535","IL7","exercise_with_controls","RE-CON","post_10_min",-0.116107146698508,-0.676166502137359,0.443952208740342,0.682787242647888,0.873992342215047,"down","up","no_detected_change"
"T3_15","IL-7","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20535","IL7","Endur_vs_Resist","EE-RE","post_15_30_45_min",0.433622820449967,-0.113145290988267,0.980390931888201,0.119275888751325,0.92821638078093,"up","up","no_detected_change"
"T3_15","IL-7","gene",TRUE,"BLOOD_PROT_OL_DA","blood","prot-ol","prot-ol","protein","circulating_abundance","OID20535","IL7","exercise_with_controls","EE-CON","during_40_min",0.195021175898436,-0.406851776185505,0.796894127982377,0.523163964324003,0.713463787484141,"up","up","no_detected_change"
