source_object,tissue,assay,platform,feature_id,gene_symbol,contrast,contrast_short,contrast_type,contrast_category,Timepoint,full_model,logFC,CI.L_calculated,CI.R_calculated,p_value,adj_p_value,t,z.std,time_label,source_significant,time_order,holm_4_direct_tests
BLOOD_PROT_OL_DA,blood,prot-ol,prot-ol,OID20976,CX3CL1,group_timepointADUEndur.post_10_min - group_timepointADUEndur.pre_exercise - group_timepointADUResist.post_10_min + group_timepointADUResist.pre_exercise,Endur.post_10_min - Resist.post_10_min (delta-delta),Endur_vs_Resist,EE-RE,post_10_min,~ 0 + group_timepoint +  BMI + calculatedAge + Sex + (1 | pid),0.144905466653064,-0.0608667837020738,0.350677717008202,0.16623699997129,0.472225868893699,1.39073973080031,1.38439676169491,Post 10 min,False,2.0,0.49871099991386997
BLOOD_PROT_OL_DA,blood,prot-ol,prot-ol,OID20976,CX3CL1,group_timepointADUEndur.post_15_30_45_min - group_timepointADUEndur.pre_exercise - group_timepointADUResist.post_15_30_45_min + group_timepointADUResist.pre_exercise,Endur.post_15_30_45_min - Resist.post_15_30_45_min (delta-delta),Endur_vs_Resist,EE-RE,post_15_30_45_min,~ 0 + group_timepoint +  BMI + calculatedAge + Sex + (1 | pid),0.112482282466348,-0.0946773449209451,0.319641909853641,0.285187253595827,0.9962271718238,1.07233506339452,1.06873908701083,Post 30 min,False,3.0,0.570374507191654
BLOOD_PROT_OL_DA,blood,prot-ol,prot-ol,OID20976,CX3CL1,group_timepointADUEndur.post_3.5_4_hr - group_timepointADUEndur.pre_exercise - group_timepointADUResist.post_3.5_4_hr + group_timepointADUResist.pre_exercise,Endur.post_3.5_4_hr - Resist.post_3.5_4_hr (delta-delta),Endur_vs_Resist,EE-RE,post_3.5_4_hr,~ 0 + group_timepoint +  BMI + calculatedAge + Sex + (1 | pid),0.149477635416154,-0.130476551595604,0.429431822427912,0.293278728532048,0.988378319957115,1.054387069303,1.05095615275829,Post 3.5 h,False,4.0,0.570374507191654
BLOOD_PROT_OL_DA,blood,prot-ol,prot-ol,OID20976,CX3CL1,group_timepointADUEndur.post_24_hr - group_timepointADUEndur.pre_exercise - group_timepointADUResist.post_24_hr + group_timepointADUResist.pre_exercise,Endur.post_24_hr - Resist.post_24_hr (delta-delta),Endur_vs_Resist,EE-RE,post_24_hr,~ 0 + group_timepoint +  BMI + calculatedAge + Sex + (1 | pid),0.213824380004419,-0.055329842016727,0.482978602025566,0.118653668147892,0.602624543962593,1.56874439050492,1.56044961378963,Post 24 h,False,5.0,0.474614672591568
